X (g),Y (g),Z (g),X (m/s²),Y (m/s²),Z (m/s²)
-0.4736328125,-0.47802734375,0.2060546875,-4.646337890625,-4.6894482421875,2.0213964843750003
-0.4453125,-0.486328125,0.1904296875,-4.368515625000001,-4.77087890625,1.868115234375
-0.416015625,-0.4892578125,0.23779296875,-4.08111328125,-4.799619140625,2.3327490234375
-0.39111328125,-0.48046875,0.29296875,-3.8368212890625,-4.7133984375,2.8740234375
-0.36669921875,-0.46533203125,0.296875,-3.5973193359375,-4.5649072265625,2.9123437500000002
-0.34521484375,-0.46240234375,0.34130859375,-3.3865576171875,-4.5361669921875,3.3482373046875002
-0.3232421875,-0.478515625,0.39404296875,-3.171005859375,-4.6942382812500005,3.8655615234375
-0.31884765625,-0.43994140625,0.4423828125,-3.1278955078125,-4.315825195312501,4.339775390625
-0.31103515625,-0.435546875,0.4140625,-3.0512548828125,-4.27271484375,4.0619531250000005
-0.2978515625,-0.47314453125,0.4228515625,-2.921923828125,-4.641547851562501,4.1481738281250005
-0.31103515625,-0.50537109375,0.5888671875,-3.0512548828125,-4.9576904296875,5.776787109375
-0.32080078125,-0.4775390625,0.66162109375,-3.1470556640625,-4.684658203125,6.4905029296875005
-0.30859375,-0.380859375,0.50634765625,-3.0273046875,-3.73623046875,4.967270507812501
-0.31591796875,-0.40087890625,0.40771484375,-3.0991552734375003,-3.9326220703125,3.9996826171875
-0.298828125,-0.47314453125,0.458984375,-2.93150390625,-4.641547851562501,4.50263671875
-0.26171875,-0.52587890625,0.52294921875,-2.5674609375,-5.1588720703125,5.1301318359375
-0.279296875,-0.49609375,0.81103515625,-2.7399023437500003,-4.8666796875000005,7.956254882812501
-0.24853515625,-0.49267578125,0.8671875,-2.4381298828125,-4.8331494140625,8.507109375
-0.2119140625,-0.4873046875,0.52685546875,-2.078876953125,-4.7804589843750005,5.1684521484375
-0.2529296875,-0.54541015625,0.52197265625,-2.481240234375,-5.3504736328125,5.120551757812501
-0.30078125,-0.56689453125,0.810546875,-2.9506640625,-5.5612353515625,7.95146484375
-0.3203125,-0.45556640625,0.8818359375,-3.1422656250000003,-4.4691064453125,8.650810546875
-0.32421875,-0.43212890625,0.72607421875,-3.1805859375,-4.2391845703125,7.122788085937501
-0.322265625,-0.501953125,0.67822265625,-3.16142578125,-4.92416015625,6.6533642578125
-0.3310546875,-0.63818359375,0.8056640625,-3.247646484375,-6.2605810546875,7.903564453125
-0.35595703125,-0.66650390625,0.8974609375,-3.4919384765625003,-6.538403320312501,8.804091796875001
-0.373046875,-0.642578125,1.32080078125,-3.65958984375,-6.3036914062500005,12.957055664062501
-0.37451171875,-0.748046875,1.505859375,-3.6739599609375,-7.33833984375,14.77248046875
-0.34375,-0.85986328125,1.4375,-3.3721875000000003,-8.4352587890625,14.101875000000001
-0.2734375,-0.76416015625,1.80419921875,-2.682421875,-7.496411132812501,17.699194335937502
-0.2509765625,-0.73193359375,2.1396484375,-2.462080078125,-7.1802685546875,20.989951171875003
-0.25,-0.77783203125,2.35498046875,-2.4525,-7.6305322265625,23.102358398437502
-0.234375,-0.88623046875,2.1953125,-2.29921875,-8.6939208984375,21.536015625
-0.234375,-1.02490234375,2.1689453125,-2.29921875,-10.054291992187501,21.277353515625002
-0.20849609375,-1.1279296875,2.47705078125,-2.0453466796875,-11.064990234375001,24.299868164062502
-0.2158203125,-1.115234375,2.65478515625,-2.117197265625,-10.94044921875,26.0434423828125
-0.2099609375,-1.119140625,2.41259765625,-2.059716796875,-10.97876953125,23.6675830078125
-0.125,-1.255859375,2.076171875,-1.22625,-12.31998046875,20.36724609375
-0.0595703125,-1.2900390625,1.95068359375,-0.5843847656250001,-12.655283203125,19.136206054687502
-0.0859375,-1.3017578125,1.91015625,-0.8430468750000001,-12.770244140625001,18.7386328125
-0.150390625,-1.208984375,1.97705078125,-1.47533203125,-11.86013671875,19.3948681640625
-0.1953125,-1.23291015625,1.966796875,-1.916015625,-12.0948486328125,19.29427734375
-0.27294921875,-1.26416015625,1.7958984375,-2.6776318359375,-12.4014111328125,17.617763671875
-0.36181640625,-1.2509765625,1.70751953125,-3.5494189453125,-12.272080078125,16.7507666015625
-0.33544921875,-1.2998046875,1.60888671875,-3.2907568359375,-12.751083984375,15.7831787109375
-0.28857421875,-1.42529296875,1.4970703125,-2.8309130859375,-13.982124023437501,14.686259765625001
-0.34375,-1.486328125,1.45654296875,-3.3721875000000003,-14.580878906250001,14.288686523437502
-0.39501953125,-1.369140625,1.6005859375,-3.8751416015625,-13.43126953125,15.701748046875
-0.37939453125,-1.3916015625,1.85546875,-3.7218603515625004,-13.651611328125,18.2021484375
-0.416015625,-1.25439453125,1.50146484375,-4.08111328125,-12.305610351562501,14.7293701171875
-0.46826171875,-1.138671875,1.2578125,-4.5936474609375,-11.170371093750001,12.339140625
-0.455078125,-1.0810546875,1.4921875,-4.46431640625,-10.605146484375,14.638359375
-0.4423828125,-1.06689453125,1.6171875,-4.339775390625,-10.466235351562501,15.864609375
-0.404296875,-1.1630859375,1.6259765625,-3.96615234375,-11.409873046875001,15.950830078125001
-0.3603515625,-1.015625,1.6728515625,-3.5350488281250003,-9.96328125,16.410673828125002
-0.34033203125,-0.8896484375,1.583984375,-3.3386572265625003,-8.727451171875,15.538886718750001
-0.32470703125,-0.83740234375,1.52490234375,-3.1853759765625003,-8.2149169921875,14.9592919921875
-0.291015625,-0.767578125,1.4560546875,-2.85486328125,-7.529941406250001,14.283896484375001
-0.2939453125,-0.732421875,1.416015625,-2.883603515625,-7.18505859375,13.89111328125
-0.35498046875,-0.66943359375,1.51708984375,-3.4823583984375004,-6.5671435546875,14.882651367187501
-0.43115234375,-0.65771484375,1.53076171875,-4.2296044921875,-6.452182617187501,15.016772460937501
-0.58447265625,-0.67578125,1.4580078125,-5.7336767578125,-6.6294140625,14.303056640625
-0.80029296875,-0.63623046875,1.16650390625,-7.8508740234375,-6.2414208984375,11.4434033203125
-0.9873046875,-0.525390625,0.77880859375,-9.685458984375,-5.154082031250001,7.6401123046875
-1.11865234375,-0.46337890625,0.72216796875,-10.973979492187501,-4.5457470703125,7.084467773437501
-1.1201171875,-0.46826171875,0.5498046875,-10.988349609375,-4.5936474609375,5.393583984375001
-1.10595703125,-0.57861328125,0.279296875,-10.8494384765625,-5.6761962890625,2.7399023437500003
-1.1416015625,-0.60009765625,0.15576171875,-11.199111328125001,-5.8869580078125,1.5280224609375002
-1.12890625,-0.48681640625,0.56005859375,-11.0745703125,-4.7756689453125,5.4941748046875
-1.126953125,-0.46044921875,0.78076171875,-11.05541015625,-4.5170068359375,7.6592724609375
-1.05126953125,-0.60888671875,0.6640625,-10.3129541015625,-5.973178710937501,6.514453125
-0.998046875,-0.71630859375,1.07177734375,-9.79083984375,-7.0269873046875,10.5141357421875
-0.92919921875,-0.7529296875,1.5634765625,-9.1154443359375,-7.386240234375,15.337705078125001
-0.8759765625,-0.88330078125,1.80517578125,-8.593330078125,-8.6651806640625,17.7087744140625
-0.91162109375,-0.8515625,2.044921875,-8.9430029296875,-8.353828125,20.06068359375
-0.81201171875,-0.8828125,2.37060546875,-7.9658349609375,-8.660390625,23.2556396484375
-0.63330078125,-1.0244140625,2.32958984375,-6.212680664062501,-10.049501953125,22.8532763671875
-0.5068359375,-1.04638671875,2.30126953125,-4.972060546875,-10.2650537109375,22.5754541015625
-0.451171875,-0.8134765625,2.18310546875,-4.42599609375,-7.9802050781250005,21.4162646484375
-0.43017578125,-0.712890625,2.1484375,-4.2200244140625,-6.99345703125,21.076171875
-0.40673828125,-0.8330078125,2.15087890625,-3.9901025390625002,-8.171806640625,21.1001220703125
-0.4443359375,-0.716796875,1.78173828125,-4.358935546875,-7.03177734375,17.4788525390625
-0.48876953125,-0.65771484375,1.5439453125,-4.794829101562501,-6.452182617187501,15.146103515625
-0.4638671875,-0.73583984375,1.54931640625,-4.550537109375,-7.2185888671875,15.1987939453125
-0.51220703125,-0.77734375,1.396484375,-5.0247509765625,-7.6257421875,13.699511718750001
-0.57861328125,-0.791015625,1.21435546875,-5.6761962890625,-7.75986328125,11.9128271484375
-0.583984375,-0.71240234375,1.14794921875,-5.72888671875,-6.9886669921875,11.2613818359375
-0.56787109375,-0.6103515625,1.11962890625,-5.5708154296875,-5.987548828125,10.9835595703125
-0.5556640625,-0.60693359375,1.14306640625,-5.451064453125,-5.9540185546875,11.213481445312501
-0.544921875,-0.5849609375,1.146484375,-5.3456835937500005,-5.7384667968750005,11.24701171875
-0.517578125,-0.5302734375,1.1201171875,-5.07744140625,-5.201982421875,10.988349609375
-0.474609375,-0.47119140625,1.09228515625,-4.65591796875,-4.6223876953125,10.7153173828125
-0.4345703125,-0.4521484375,1.10791015625,-4.263134765625,-4.435576171875001,10.8685986328125
-0.3896484375,-0.49072265625,1.08984375,-3.822451171875,-4.8139892578125005,10.691367187500001
-0.32275390625,-0.4541015625,1.05224609375,-3.1662158203125004,-4.4547363281250005,10.3225341796875
-0.29833984375,-0.41552734375,1.0361328125,-2.9267138671875,-4.076323242187501,10.164462890625
-0.26708984375,-0.41796875,1.03125,-2.6201513671875003,-4.1002734375,10.1165625
-0.22265625,-0.41552734375,1.07275390625,-2.1842578125000003,-4.076323242187501,10.5237158203125
-0.18212890625,-0.43115234375,1.0205078125,-1.7866845703125,-4.2296044921875,10.011181640625
-0.1220703125,-0.43212890625,0.96923828125,-1.197509765625,-4.2391845703125,9.508227539062501
-0.06982421875,-0.4091796875,1.01220703125,-0.6849755859375001,-4.014052734375,9.9297509765625
-0.01904296875,-0.4130859375,1.0283203125,-0.18681152343750002,-4.052373046875,10.087822265625
0.04736328125,-0.40869140625,1.04345703125,0.4646337890625,-4.009262695312501,10.2363134765625
0.09765625,-0.35693359375,1.0595703125,0.9580078125,-3.5015185546875003,10.394384765625
0.11865234375,-0.2734375,1.00244140625,1.1639794921875,-2.682421875,9.8339501953125
0.126953125,-0.240234375,1.00244140625,1.24541015625,-2.35669921875,9.8339501953125
0.14599609375,-0.333984375,1.07421875,1.4322216796875,-3.27638671875,10.5380859375
0.16455078125,-0.39892578125,1.09033203125,1.6142431640625001,-3.9134619140625,10.6961572265625
0.1728515625,-0.37890625,1.03564453125,1.6956738281250001,-3.7170703125,10.159672851562501
0.19970703125,-0.3486328125,0.99462890625,1.9591259765625002,-3.420087890625,9.7573095703125
0.2041015625,-0.2900390625,1.0205078125,2.002236328125,-2.845283203125,10.011181640625
0.208984375,-0.2646484375,1.0400390625,2.05013671875,-2.596201171875,10.202783203125
0.21435546875,-0.21142578125,1.064453125,2.1028271484375,-2.0740869140625002,10.44228515625
0.212890625,-0.20556640625,1.05810546875,2.08845703125,-2.0166064453125,10.3800146484375
0.22705078125,-0.25830078125,1.00439453125,2.2273681640625003,-2.5339306640625003,9.853110351562501
0.2412109375,-0.2734375,0.96630859375,2.366279296875,-2.682421875,9.4794873046875
0.28564453125,-0.28271484375,1.00048828125,2.8021728515625,-2.7734326171875003,9.814790039062501
0.30322265625,-0.263671875,1.021484375,2.9746142578125,-2.5866210937500003,10.02076171875
0.31396484375,-0.208984375,1.02001953125,3.0799951171875,-2.05013671875,10.0063916015625
0.37451171875,-0.16943359375,1.03173828125,3.6739599609375,-1.6621435546875,10.121352539062501
0.4111328125,-0.1416015625,1.01416015625,4.033212890625,-1.389111328125,9.948911132812501
0.43212890625,-0.13720703125,0.95849609375,4.2391845703125,-1.3460009765625,9.402846679687501
0.46875,-0.14404296875,0.93994140625,4.5984375,-1.4130615234375001,9.2208251953125
0.49169921875,-0.19287109375,0.97998046875,4.8235693359375,-1.8920654296875001,9.613608398437501
0.4921875,-0.220703125,1.0224609375,4.828359375000001,-2.16509765625,10.030341796875
0.517578125,-0.205078125,1.07177734375,5.07744140625,-2.01181640625,10.5141357421875
0.54736328125,-0.21484375,1.1162109375,5.3696337890625,-2.1076171875000003,10.950029296875
0.55517578125,-0.18603515625,1.1015625,5.446274414062501,-1.8250048828125,10.806328125
0.580078125,-0.22314453125,1.0380859375,5.69056640625,-2.1890478515625,10.183623046875
0.5908203125,-0.25244140625,1.162109375,5.795947265625,-2.4764501953125,11.400292968750001
0.55419921875,-0.17333984375,1.16748046875,5.4366943359375,-1.7004638671875,11.452983398437501
0.32177734375,-0.1767578125,-0.2939453125,3.1566357421875,-1.7339941406250001,-2.883603515625
0.041015625,-0.4912109375,-2.48876953125,0.40236328125000004,-4.818779296875,-24.4148291015625
-0.1396484375,-0.88525390625,-3.39111328125,-1.3699511718750002,-8.684340820312501,-33.2668212890625
-0.27197265625,-0.9873046875,-2.96142578125,-2.6680517578125,-9.685458984375,-29.0515869140625
-0.11279296875,-0.83984375,-1.9775390625,-1.1064990234375,-8.2388671875,-19.399658203125
0.22998046875,-0.64111328125,-0.92236328125,2.2561083984375,-6.2893212890625,-9.0483837890625
0.564453125,-0.4501953125,0.69384765625,5.53728515625,-4.416416015625,6.8066455078125
0.8623046875,-0.38916015625,2.49462890625,8.459208984375,-3.8176611328125003,24.4723095703125
1.07568359375,-0.36083984375,3.15283203125,10.5524560546875,-3.5398388671875,30.929282226562503
1.19189453125,-0.0888671875,2.86767578125,11.692485351562501,-0.871787109375,28.131899414062502
1.18115234375,0.1015625,2.64697265625,11.5871044921875,0.996328125,25.9668017578125
1.09765625,0.033203125,2.8154296875,10.7680078125,0.32572265625,27.619365234375003
0.99365234375,0.06591796875,2.8291015625,9.747729492187501,0.6466552734375001,27.753486328125
0.88427734375,0.2138671875,2.626953125,8.6747607421875,2.0980371093750003,25.77041015625
0.81103515625,0.38671875,2.49365234375,7.956254882812501,3.7937109375,24.462729492187503
0.734375,0.51123046875,2.33642578125,7.204218750000001,5.0151708984375,22.920336914062503
0.595703125,0.41650390625,2.125,5.84384765625,4.0859033203125,20.84625
0.412109375,0.39208984375,1.89208984375,4.042792968750001,3.8464013671875,18.5614013671875
0.27978515625,0.443359375,1.55126953125,2.7446923828125,4.34935546875,15.217954101562501
0.23828125,0.37646484375,1.19873046875,2.3375390625000003,3.6931201171875,11.759545898437501
0.154296875,0.35009765625,1.04345703125,1.51365234375,3.4344580078125,10.2363134765625
0.06103515625,0.28857421875,1.001953125,0.5987548828125,2.8309130859375,9.829160156250001
0.013671875,0.20263671875,1.0029296875,0.13412109375,1.9878662109375,9.838740234375
-0.04931640625,0.09716796875,1.09228515625,-0.48379394531250003,0.9532177734375,10.7153173828125
-0.11376953125,0.08154296875,1.18896484375,-1.1160791015625,0.7999365234375,11.663745117187501
-0.13037109375,0.10888671875,1.17529296875,-1.2789404296875,1.0681787109375,11.529624023437501
-0.14208984375,0.05078125,1.1572265625,-1.3939013671875,0.4981640625,11.352392578125
-0.1455078125,-0.021484375,1.1435546875,-1.427431640625,-0.21076171875000002,11.218271484375
-0.1123046875,-0.0478515625,1.10302734375,-1.101708984375,-0.469423828125,10.8206982421875
-0.1025390625,0.03076171875,1.1630859375,-1.005908203125,0.30177246093750004,11.409873046875001
-0.099609375,0.01025390625,1.12890625,-0.97716796875,0.10059082031250001,11.0745703125
-0.091796875,-0.04052734375,1.0419921875,-0.9005273437500001,-0.3975732421875,10.221943359375
-0.10791015625,-0.02587890625,1.06005859375,-1.0585986328125,-0.25387207031250003,10.399174804687501
-0.12158203125,-0.04638671875,0.9970703125,-1.1927197265625,-0.4550537109375,9.781259765625
-0.1240234375,-0.04736328125,1.05224609375,-1.2166699218750001,-0.4646337890625,10.3225341796875
-0.08837890625,-0.05810546875,1.03857421875,-0.8669970703125001,-0.5700146484375,10.188413085937501
-0.05908203125,-0.01318359375,0.91650390625,-0.5795947265625,-0.1293310546875,8.990903320312501
-0.056640625,0.04052734375,0.9990234375,-0.55564453125,0.3975732421875,9.800419921875001
-0.02587890625,-0.01220703125,1.01806640625,-0.25387207031250003,-0.1197509765625,9.987231445312501
-0.017578125,-0.01123046875,0.89208984375,-0.17244140625,-0.11017089843750001,8.751401367187501
-0.02880859375,0.025390625,0.77294921875,-0.28261230468750004,0.24908203125,7.582631835937501
-0.01904296875,-0.009765625,0.87939453125,-0.18681152343750002,-0.09580078125000001,8.6268603515625
0.01611328125,-0.02294921875,1.04150390625,0.1580712890625,-0.22513183593750002,10.2171533203125
0.06591796875,-0.00439453125,1.0126953125,0.6466552734375001,-0.0431103515625,9.934541015625001
0.07568359375,0.02880859375,0.8662109375,0.7424560546875001,0.28261230468750004,8.497529296875001
0.09375,0.06298828125,0.8525390625,0.9196875,0.6179150390625,8.363408203125001
0.14111328125,0.0068359375,0.96337890625,1.3843212890625,0.067060546875,9.4507470703125
0.1708984375,-0.0908203125,0.865234375,1.676513671875,-0.890947265625,8.48794921875
