X (g),Y (g),Z (g),X (m/s²),Y (m/s²),Z (m/s²)
0.2666015625,-0.00244140625,2.08447265625,2.615361328125,-0.023950195312500002,20.4486767578125
0.2724609375,0.3466796875,1.58544921875,2.6728417968750002,3.400927734375,15.553256835937502
0.30029296875,0.51416015625,1.10546875,2.9458740234375003,5.0439111328125,10.8446484375
0.2451171875,0.447265625,0.80322265625,2.404599609375,4.3876757812500005,7.8796142578125
0.17822265625,0.2900390625,0.4814453125,1.7483642578125,2.845283203125,4.722978515625
0.1767578125,-0.03369140625,0.24072265625,1.7339941406250001,-0.3305126953125,2.3614892578125
0.15087890625,-0.35400390625,0.1201171875,1.4801220703125,-3.4727783203125,1.178349609375
0.115234375,-0.365234375,0.0849609375,1.1304492187500002,-3.58294921875,0.833466796875
0.09716796875,-0.283203125,0.115234375,0.9532177734375,-2.77822265625,1.1304492187500002
0.0673828125,-0.17138671875,0.2119140625,0.661025390625,-1.6813037109375002,2.078876953125
0.10986328125,-0.05517578125,0.34228515625,1.0777587890625,-0.5412744140625,3.3578173828125
0.08447265625,-0.0078125,0.5029296875,0.8286767578125,-0.076640625,4.9337402343750005
0.0966796875,0.0927734375,0.6240234375,0.948427734375,0.910107421875,6.121669921875
0.12890625,0.13671875,0.7021484375,1.2645703125,1.3412109375,6.888076171875
0.11083984375,0.08056640625,0.88427734375,1.0873388671875,0.7903564453125,8.6747607421875
0.185546875,0.025390625,1.048828125,1.82021484375,0.24908203125,10.28900390625
0.19384765625,-0.0458984375,1.23974609375,1.9016455078125,-0.45026367187500005,12.1619091796875
0.27880859375,-0.07763671875,1.40966796875,2.7351123046875,-0.7616162109375001,13.8288427734375
0.322265625,-0.037109375,1.55517578125,3.16142578125,-0.36404296875000003,15.256274414062501
0.171875,-0.09423828125,1.78125,1.6860937500000002,-0.9244775390625001,17.474062500000002
0.1640625,-0.185546875,1.8525390625,1.6094531250000002,-1.82021484375,18.173408203125
0.1865234375,-0.1982421875,1.72314453125,1.829794921875,-1.944755859375,16.904047851562503
0.1728515625,-0.22021484375,1.44970703125,1.6956738281250001,-2.1603076171875,14.221625976562501
0.19189453125,-0.234375,1.03173828125,1.8824853515625002,-2.29921875,10.121352539062501
0.2822265625,-0.1181640625,0.4765625,2.768642578125,-1.159189453125,4.675078125000001
0.34521484375,0.0302734375,0.1533203125,3.3865576171875,0.296982421875,1.504072265625
0.20654296875,0.08544921875,0.28466796875,2.0261865234375,0.8382568359375,2.7925927734375002
0.140625,0.029296875,0.4892578125,1.37953125,0.28740234375,4.799619140625
0.10888671875,0.01708984375,0.72998046875,1.0681787109375,0.1676513671875,7.1611083984375
0.09033203125,-0.021484375,0.98681640625,0.8861572265625001,-0.21076171875000002,9.680668945312501
0.0732421875,-0.11474609375,1.09912109375,0.718505859375,-1.1256591796875,10.7823779296875
0.017578125,-0.13916015625,1.07666015625,0.17244140625,-1.3651611328125002,10.562036132812501
0.0966796875,-0.0810546875,0.91064453125,0.948427734375,-0.795146484375,8.9334228515625
